Timestamp,Error_Yaw,Error_Pitch,P_Yaw,I_Yaw,D_Yaw,Speed_Yaw,P_Pitch,I_Pitch,D_Pitch,Speed_Pitch
1754668775.3625786,-0.14219000000000004,-0.03749999999999998,-15.640900000000004,-3.5037271031856543,0.0,19.14462710318566,-4.124999999999997,-1.4625123831510543,0.0,-5.587512383151052
1754668775.3900898,-0.13438000000000005,-0.03332999999999997,-14.781800000000006,-3.614635431718827,2.2710816701620544,16.125353761556777,-3.666299999999997,-1.4900207518815993,1.2126005844527277,-3.9437201674288684
1754668775.4174554,-0.13438000000000005,-0.03332999999999997,-14.781800000000006,-3.724957452249528,0.0,18.506757452249534,-3.666299999999997,-1.5173836998224257,0.0,-5.1836836998224225
1754668775.446186,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.829999511790276,3.4833902686195652,13.752309243170714,-2.9029000000000025,-1.5401297402858733,1.9324323312725464,-2.5105974090133296
1754668775.4677052,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.9086758008241658,0.0,17.31437580082417,-2.9029000000000025,-1.557166478347778,0.0,-4.46006647834778
1754668775.4882426,-0.12187000000000003,-0.026390000000000025,-13.405700000000003,-3.98376250269413,0.0,17.389462502694133,-2.9029000000000025,-1.5734259192466733,0.0,-4.476325919246676
1754668775.508831,-0.11250000000000004,-0.020830000000000015,-12.375000000000005,-4.05324834587574,3.6408855158996647,12.787362829976079,-2.2913000000000014,-1.5862916091442107,2.160440071334279,-1.7171515378099333
1754668775.5295982,-0.11250000000000004,-0.020830000000000015,-12.375000000000005,-4.1233376860857005,0.0,16.498337686085705,-2.2913000000000014,-1.5992690398693084,0.0,-3.89056903986931
1754668775.550404,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.185755193257331,4.806343822336331,10.379411370920998,-1.5278999999999954,-1.607938831615448,2.6684820901611386,-0.4673567414543047
1754668775.5709946,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.247526824498176,0.0,15.247526824498173,-1.5278999999999954,-1.6165189111948013,0.0,-3.144418911194797
1754668775.592202,-0.09999999999999998,-0.013889999999999958,-10.999999999999998,-4.311148822331428,0.0,15.311148822331425,-1.5278999999999954,-1.6253560066938402,0.0,-3.1532560066938355
1754668775.6126964,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.366865064167976,3.6614771074918346,10.673587956676144,-1.2220999999999949,-1.6321868105649948,1.0851712536063303,-1.7691155569586592
1754668775.6337957,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.424225699973106,0.0,14.39242569997311,-1.2220999999999949,-1.6392192169189452,0.0,-2.86131921691894
1754668775.661476,-0.09062000000000003,-0.011109999999999953,-9.968200000000003,-4.49947697918415,0.0,14.467676979184153,-1.2220999999999949,-1.6484450137853621,0.0,-2.8705450137853568
1754668775.6824024,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.5504852632761,3.582065212596268,9.905920050679837,-0.7633999999999941,-1.6528019059896468,1.594152821400905,-0.8220490845887356
1754668775.7029889,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.6006648341894145,0.0,13.53816483418942,-0.7633999999999941,-1.6570880133390427,0.0,-2.4204880133390367
1754668775.7240665,-0.08125000000000004,-0.006939999999999946,-8.937500000000005,-4.652041564393044,0.0,13.589541564393048,-0.7633999999999941,-1.6614763765096663,0.0,-2.42487637650966
1754668775.7449343,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.700947398018837,1.1999334158993051,12.094213982119527,-0.7633999999999941,-1.6658210575819015,0.0,-2.4292210575818958
1754668775.7659159,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.750119759106635,0.0,13.343319759106631,-0.7633999999999941,-1.670189416337013,0.0,-2.433589416337007
1754668775.7866118,-0.07811999999999997,-0.006939999999999946,-8.593199999999996,-4.79862272837162,0.0,13.391822728371615,-0.7633999999999941,-1.6744983078718183,0.0,-2.437898307871812
1754668775.814055,-0.06874999999999998,-0.0027800000000000047,-7.562499999999997,-4.855224267625808,2.731462819512616,9.68626144811319,-0.3058000000000005,-1.6767870682954784,1.212687868641658,-0.7698991996538209
1754668775.8410015,-0.06874999999999998,-0.0027800000000000047,-7.562499999999997,-4.910801515960693,0.0,12.47330151596069,-0.3058000000000005,-1.6790344101190564,0.0,-1.984834410119057
1754668775.8689036,-0.06172,-0.0027800000000000047,-6.789199999999999,-4.962465093040466,2.015616995300345,9.73604809774012,-0.3058000000000005,-1.6813614474534986,0.0,-1.987161447453499
1754668775.8984275,-0.06172,-0.0027800000000000047,-6.789199999999999,-5.017131452751159,0.0,11.80633145275116,-0.3058000000000005,-1.6838237365007398,0.0,-1.9896237365007403
1754668775.925976,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.0610410890817645,2.494505014236627,8.41083607484514,0.4587000000000008,-1.680377412700653,2.0182549300284767,0.7965775173278244
1754668775.9468648,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.094335755991936,0.0,10.938635755991937,0.4587000000000008,-1.6777642231464387,0.0,-1.219064223146438
1754668775.967508,-0.05313000000000001,0.004170000000000007,-5.844300000000001,-5.12723900706768,0.0,10.971539007067681,0.4587000000000008,-1.6751817545413972,0.0,-1.2164817545413964
1754668775.9884725,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.158195016598701,1.492054328052666,9.08034068854604,0.3058000000000005,-1.6734333249092102,-0.5304234056248659,-1.8980567305340754
1754668776.0090554,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.1885877479314795,0.0,10.602787747931483,0.3058000000000005,-1.6717167098522185,0.0,-1.365916709852218
1754668776.0300531,-0.04922000000000004,0.0027800000000000047,-5.414200000000005,-5.2195930443048475,0.0,10.633793044304852,0.3058000000000005,-1.669965496444702,0.0,-1.3641654964447014
1754668776.0509799,-0.04218999999999995,0.004170000000000007,-4.640899999999995,-5.246079986143111,2.687474017750368,7.199505968392739,0.4587000000000008,-1.6673475645303724,0.5313782197258847,-0.6772693448044869
1754668776.0717416,-0.04218999999999995,0.004170000000000007,-4.640899999999995,-5.272358105635642,0.0,9.913258105635638,0.4587000000000008,-1.664750272321701,0.0,-1.2060502723217001
1754668776.1006126,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.303486881899833,1.7318380762052559,7.525048805694573,0.9163000000000004,-1.6575353945732114,1.1527114235222216,0.4114760289490106
1754668776.1214228,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.325924361109733,0.0,9.27932436110973,0.9163000000000004,-1.6523349437713621,0.0,-0.7360349437713617
1754668776.1468549,-0.03593999999999997,0.008330000000000004,-3.9533999999999967,-5.353345261931418,0.0,9.306745261931415,0.9163000000000004,-1.6459794595241546,0.0,-0.7296794595241541
1754668776.1780565,-0.029689999999999994,0.008330000000000004,-3.2658999999999994,-5.381136527967452,1.6024818711841555,7.044554656783296,0.9163000000000004,-1.638182179427147,0.0,-0.7218821794271465
1754668776.2103934,-0.026560000000000028,0.009720000000000006,-2.9216000000000033,-5.406902609968184,0.7743463674233683,7.554156242544818,1.0692000000000008,-1.6287527247190474,0.34387905773753846,-0.21567366698150814
1754668776.2420323,-0.026560000000000028,0.009720000000000006,-2.9216000000000033,-5.432112454175948,0.0,8.353712454175952,1.0692000000000008,-1.6195268329381944,0.0,-0.5503268329381936
